date,title,source,keyword,text,is_regulation,asset,sentiment_label,sentiment_score,sentiment_confidence
2026-04-18,Venezuela’s Maria Corina Machado draws a huge Madrid rally and rebuffs meeting with Spain's Sánchez,Abcnews.com,SOL,Venezuela’s Maria Corina Machado draws a huge Madrid rally and rebuffs meeting with Spain's Sánchez Venezuela's exiled opposition leader María Corina Machado has drawn several thousand supporters to a rally in Madrid,0,OTHER,negative,-0.6274961233139038,0.6274961233139038
2026-04-18,Nearly 500 Pounds of Liquid Meth Worth up to $3 Million Found in Minivan After Fort Worth Crash; 2 Dead,Borderlandbeat.com,SOL,"Nearly 500 Pounds of Liquid Meth Worth up to $3 Million Found in Minivan After Fort Worth Crash; 2 Dead ""Sol Prendido” for Borderland Beat  Two men were found dead inside a minivan carrying nearly 500 pounds of liquid methamphetamine worth up t...",0,SOL,negative,-0.8112266063690186,0.8112266063690186
2026-04-18,Analysts rerate Taiwan Semiconductor stock after earnings,TheStreet,SOL,"Analysts rerate Taiwan Semiconductor stock after earnings Taiwan Semiconductor Manufacturing Company (TSM) just reported a quarter that’s forcing analysts to reassess the company. Revenue growth came in strong, but ...",0,OTHER,positive,0.7060394287109375,0.7060394287109375
2026-04-18,JPMorgan has stark message on Qualcomm stock,TheStreet,SOL,"JPMorgan has stark message on Qualcomm stock JPMorgan is becoming more cautious on QUALCOMM Incorporated (QCOM) ahead of its upcoming earnings report, citing rising pressure in its core handset business...",0,OTHER,negative,-0.9559609293937683,0.9559609293937683
2026-04-18,WWE stars reveal what makes WrestleMania so special: 'It's the Super Bowl of pro wrestling',Fox News,SOL,"WWE stars reveal what makes WrestleMania so special: 'It's the Super Bowl of pro wrestling' WWE superstars Bayley, Jade Cargill and others open up about why WrestleMania is the biggest spectacle in all of sports entertainment each year.",0,OTHER,neutral,0.0,0.902911365032196
2026-04-18,2026's biggest crypto exploit: $292 million gets drained from Kelp DAO with wrapped ether stranded across 20 chains,CoinDesk,Solana,"2026's biggest crypto exploit: $292 million gets drained from Kelp DAO with wrapped ether stranded across 20 chains An attacker drained 116,500 rsETH, roughly 18% of circulating supply, from Kelp's LayerZero-powered bridge on Saturday, triggering emergency freezes across Aave, SparkLend, Fluid and Upshift.",0,OTHER,negative,-0.9074985384941101,0.9074985384941101
2026-04-18,$520M stablecoins exit Ethereum in 24 hours amid liquidity crunch,Crypto Briefing,SEC crypto,"$520M stablecoins exit Ethereum in 24 hours amid liquidity crunch The stablecoin outflow exacerbates Ethereum's liquidity issues, highlighting vulnerabilities amid regulatory scrutiny and market uncertainty.
The post $520M stablecoins exit Ethereum in 24 hours amid liquidity crunch appeared first on Crypto Briefing.",0,OTHER,negative,-0.8932625651359558,0.8932625651359558
2026-04-18,Trump-Linked Crypto Venture Faces Questions After Ties To Sanctioned Network Revealed,Yahoo Entertainment,crypto regulation,Trump-Linked Crypto Venture Faces Questions After Ties To Sanctioned Network Revealed A cryptocurrency project co-founded by President Donald Trump is facing scrutiny following a report linking a recent partner with sanctioned Cambodian...,1,OTHER,negative,-0.9479510188102722,0.9479510188102722
2026-04-18,agentpay-x402 added to PyPI,Pypi.org,SOL,agentpay-x402 added to PyPI Pay-per-call crypto data for AI agents — x402 + USDC on Stellar or Base,0,OTHER,neutral,0.0,0.7318090200424194
2026-04-18,Congress on verge of making regulated dollar stablecoins act almost like digital cash,CryptoSlate,crypto regulation,"Congress on verge of making regulated dollar stablecoins act almost like digital cash Washington isn't trying to solve every crypto policy fight at once, but it appears to be carving out a workable path for one specific category of digital asset: the regulated, dollar-pegged stablecoin. The GENIUS Act established the first federal regulatory f…",1,SOL,neutral,0.0,0.8596160411834717
2026-04-18,"Crypto to enter the US banking system through a backdoor, not through regulation",CryptoSlate,crypto regulation,"Crypto to enter the US banking system through a backdoor, not through regulation For most of its life, crypto lived outside the financial system. If you wanted to move dollars in or out of an exchange, that money still had to pass through a regular bank somewhere along the way. Most people assumed it would stay that way until Washington f…",1,OTHER,neutral,0.0,0.9142062067985535
2026-04-18,"Justin Sun Says Bitcoin 'Debates,' Ethereum Forms 'Research Committees,' While Tron 'Builds' As Blockchain Unveils Post-Quantum Initiative",Yahoo Entertainment,crypto regulation,"Justin Sun Says Bitcoin 'Debates,' Ethereum Forms 'Research Committees,' While Tron 'Builds' As Blockchain Unveils Post-Quantum Initiative Tron blockchain has launched a post-quantum upgrade initiative, founder Justin Sun announced on Tuesday. Quantum Security Should Be A Feature, Says Sun In an...",1,BTC,neutral,0.0,0.7510656118392944
2026-04-18,"Dave Ramsey Helped Him Become A Millionaire By 28. Now He Is Asking For Another Advice About A Creepy Neighbor. 'Go Rent An $800,000 House'",Yahoo Entertainment,crypto regulation,"Dave Ramsey Helped Him Become A Millionaire By 28. Now He Is Asking For Another Advice About A Creepy Neighbor. 'Go Rent An $800,000 House' A Tennessee man who followed Dave Ramsey's financial advice to the letter called back into “The Ramsey Show” recently with an update and a new problem he...",0,OTHER,neutral,0.0,0.8402767777442932
2026-04-18,Zondacrypto under fire as Donald Tusk links exchange to legislative interference,CoinDesk,crypto regulation,"Zondacrypto under fire as Donald Tusk links exchange to legislative interference CEO Przemysław Kral disclosed a 4,500 BTC wallet but admitted the exchange cannot access the funds due to missing private keys, linking the issue to former the former CEO.",0,BTC,negative,-0.9230141043663025,0.9230141043663025
2026-04-18,'That Is The Wrong Question': Bankers Group Reject White House Stablecoin Report,Yahoo Entertainment,crypto regulation,"'That Is The Wrong Question': Bankers Group Reject White House Stablecoin Report A recent White House report on the impact of stablecoin yield on bank lending is misleading, the American Bankers Association says. Outlawing stablecoin...",1,OTHER,negative,-0.7788437008857727,0.7788437008857727
2026-04-18,Poland parliament fails again to override presidential veto on crypto bill,Cointelegraph,crypto regulation,"Poland parliament fails again to override presidential veto on crypto bill Poland’s parliament has again failed to overturn President Karol Nawrocki’s veto of a crypto regulation bill, prolonging a political standoff over the country’s adoption of EU MiCA rules.",1,OTHER,negative,-0.9648116827011108,0.9648116827011108
2026-04-18,SEC’s New Podcast Outlines Crypto As Top Priority In Pro-Innovation Agenda,Bitcoinist,crypto regulation,SEC’s New Podcast Outlines Crypto As Top Priority In Pro-Innovation Agenda The US Securities and Exchange Commission (SEC) chairman and two Commissioners have highlighted the crypto industry as one of the top priorities in the regulatory agency’s pivot toward clearer and pro-innovation oversight. Related Reading: French Authorities …,1,OTHER,positive,0.5077789425849915,0.5077789425849915
2026-04-18,SEC charges Donald Basile in $16M crypto fraud tied to ‘insured’ token,Cointelegraph,crypto regulation,"SEC charges Donald Basile in $16M crypto fraud tied to ‘insured’ token Regulators allege Basile misled hundreds of investors with claims of an insured crypto asset, while millions were spent on personal expenses including real estate and a $160,000 horse.",1,OTHER,negative,-0.7723207473754883,0.7723207473754883
2026-04-18,XRP Rallies Toward $1.50—Expert Cites 3 Dates That Could Decide The Next Direction,newsBTC,crypto regulation,"XRP Rallies Toward $1.50—Expert Cites 3 Dates That Could Decide The Next Direction XRP has followed the broader rebound in crypto markets as geopolitical conditions appear to be easing. With the reopening of the Strait of Hormuz and the possibility—however uncertain—of progress toward an end to the Iran–US conflict, risk appetite has improv…",0,OTHER,positive,0.8744494915008545,0.8744494915008545
2026-04-18,Cattle proud as Cornish Pirates push leaders Ealing,BBC News,SOL,Cattle proud as Cornish Pirates push leaders Ealing Cornish Pirates joint-head coach Gavin Cattle says he is proud of his side in their 41-26 loss at unbeaten Champ leaders Ealing.,0,OTHER,positive,0.766072154045105,0.766072154045105
2026-04-18,"As e-bike crashes send an increasing number of people to the hospital, cities search for solutions",The Guardian,cryptocurrency regulation,"As e-bike crashes send an increasing number of people to the hospital, cities search for solutions Cities look to registration, regulation and infrastructure improvement to cut number of e-bike injuries and deaths",1,SOL,neutral,0.0,0.6942387223243713
2026-04-18,Crypto Critic Maxine Waters’s New Primary Foe Got Over Two-Thirds of Money From Crypto,The Intercept,crypto regulation,"Crypto Critic Maxine Waters’s New Primary Foe Got Over Two-Thirds of Money From Crypto Maxine Waters, the scourge of crypto, could become Financial Services Committee chair if Democrats win the House in midterm elections.
The post Crypto Critic Maxine Waters’s New Primary Foe Got Over Two-Thirds of Money From Crypto appeared first on The Interc…",0,OTHER,neutral,0.0,0.9248495101928711
2026-04-18,Traders placed over $1bn in perfectly timed bets on the Iran war. What is going on?,The Guardian,crypto SEC,Traders placed over $1bn in perfectly timed bets on the Iran war. What is going on? Suspicious wagers on the US-Israel war in Iran are creating huge windfalls and raising concerns among lawmakers,0,OTHER,negative,-0.9589655995368958,0.9589655995368958
2026-04-19,Previewing Consensus' Policy Summit: State of Crypto,CoinDesk,crypto regulation,"Previewing Consensus' Policy Summit: State of Crypto Every year policy discussions get more important, and this year's even more so.",0,OTHER,neutral,0.0,0.8842329382896423
2026-04-19,Trump wants to stop states from regulating AI. States and Congress keep saying no.,The Next Web,crypto regulation,"Trump wants to stop states from regulating AI. States and Congress keep saying no. In short: The Trump administration is waging a multi-front campaign to prevent states from regulating AI, using a DOJ litigation task force, Commerce Department evaluations of “burdensome” state laws, and a legislative framework urging Congress to preempt sta…",0,OTHER,neutral,0.0,0.6605010032653809
2026-04-19,SEC removes huge pattern day trader barrier to allow retail investors to day trade Bitcoin with just $2k margin,CryptoSlate,crypto regulation,"SEC removes huge pattern day trader barrier to allow retail investors to day trade Bitcoin with just $2k margin The SEC has approved a rule change that eliminates one of Wall Street's most recognizable barriers for small traders: the old $25,000 minimum tied to pattern day-trading restrictions. Regulators signed off on FINRA's proposal to scrap a framework that long ma…",1,BTC,neutral,0.0,0.5888623595237732
2026-04-19,"May Day—Why We’re Rallying in Liberty, New York",Common Dreams,crypto regulation,"May Day—Why We’re Rallying in Liberty, New York Nestled in the Catskill Mountains of Sullivan County, New York, Liberty
 is a village of some 10,000 inhabitants, two hours west of New York City. Last year PepsiCo shuttered its Frito-Lay snack factory, laying off nearly 300
 workers. “I don’t know how our…",0,OTHER,negative,-0.9500136375427246,0.9500136375427246
2026-04-19,"Crypto thefts hit $3.4B in 2025, North Korea responsible for 60%",Crypto Briefing,crypto regulation,"Crypto thefts hit $3.4B in 2025, North Korea responsible for 60% The surge in crypto thefts may prompt stricter regulations, yet market sentiment remains bullish, indicating resilience in Bitcoin's value.
The post Crypto thefts hit $3.4B in 2025, North Korea responsible for 60% appeared first on Crypto Briefing.",1,BTC,positive,0.834295392036438,0.834295392036438
2026-04-19,Crypto Regulation: Polish Parliament Fails To Overturn Presidential Veto Again,Bitcoinist,crypto regulation,"Crypto Regulation: Polish Parliament Fails To Overturn Presidential Veto Again Once again, Poland’s Parliament has failed to override the presidential veto of a controversial piece of cryptocurrency legislation, deepening tensions between the country’s legislative branch and its head of state. Related Reading: Bold Call: Ripple Tipped T…",1,OTHER,negative,-0.9063242077827454,0.9063242077827454
2026-04-19,"Trump aims to make US world capital for crypto, Bitcoin above $60K April 19",Crypto Briefing,crypto regulation,"Trump aims to make US world capital for crypto, Bitcoin above $60K April 19 Trump's pro-crypto stance could bolster U.S. economic influence, but regulatory shifts and geopolitical factors may impact market stability.
The post Trump aims to make US world capital for crypto, Bitcoin above $60K April 19 appeared first on Crypto Briefing.",0,BTC,neutral,0.0,0.8167107105255127
